[18:45:56] [info] ENGINE: Successfully initialized Win32 window!
[18:45:56] [info] ENGINE: Successfully initialized DirectX!
[18:46:30] [info] ENGINE: PROFILER: 134600.000000FPS: 239.773666
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 233.225266
[18:46:30] [info] ENGINE: PROFILER: 136600.000000FPS: 233.225266
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 238.589462
[18:46:30] [info] ENGINE: PROFILER: 133500.000000FPS: 238.589462
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 248.145126
[18:46:30] [info] ENGINE: PROFILER: 133400.000000FPS: 248.145126
[18:46:30] [info] ENGINE: PROFILER: 1100.000000FPS: 239.486526
[18:46:30] [info] ENGINE: PROFILER: 133900.000000FPS: 239.486526
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 232.942749
[18:46:30] [info] ENGINE: PROFILER: 137400.000000FPS: 232.942749
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 247.286041
[18:46:30] [info] ENGINE: PROFILER: 137300.000000FPS: 247.286041
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 239.808151
[18:46:30] [info] ENGINE: PROFILER: 148000.000000FPS: 239.808151
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 239.171509
[18:46:30] [info] ENGINE: PROFILER: 138000.000000FPS: 239.171509
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 233.247025
[18:46:30] [info] ENGINE: PROFILER: 167200.000000FPS: 233.247025
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 239.211548
[18:46:30] [info] ENGINE: PROFILER: 133700.000000FPS: 239.211548
[18:46:30] [info] ENGINE: PROFILER: 1100.000000FPS: 241.376816
[18:46:30] [info] ENGINE: PROFILER: 133900.000000FPS: 241.376816
[18:46:30] [info] ENGINE: PROFILER: 1000.000000FPS: 245.984314
[18:46:30] [info] ENGINE: PROFILER: 133600.000000FPS: 245.984314
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 232.942749
[18:46:30] [info] ENGINE: PROFILER: 135200.000000FPS: 232.942749
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 238.680588
[18:46:30] [info] ENGINE: PROFILER: 135400.000000FPS: 238.680588
[18:46:30] [info] ENGINE: PROFILER: 1000.000000FPS: 248.502762
[18:46:30] [info] ENGINE: PROFILER: 136000.000000FPS: 248.502762
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 233.355881
[18:46:30] [info] ENGINE: PROFILER: 137800.000000FPS: 233.355881
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 246.663879
[18:46:30] [info] ENGINE: PROFILER: 133900.000000FPS: 246.663879
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 240.448181
[18:46:30] [info] ENGINE: PROFILER: 150200.000000FPS: 240.448181
[18:46:30] [info] ENGINE: PROFILER: 2000.000000FPS: 230.059586
[18:46:30] [info] ENGINE: PROFILER: 140700.000000FPS: 230.059586
[18:46:30] [info] ENGINE: PROFILER: 1400.000000FPS: 239.034302
[18:46:30] [info] ENGINE: PROFILER: 140800.000000FPS: 239.034302
[18:46:30] [info] ENGINE: PROFILER: 1100.000000FPS: 248.490433
[18:46:30] [info] ENGINE: PROFILER: 136900.000000FPS: 248.490433
[18:46:30] [info] ENGINE: PROFILER: 3000.000000FPS: 240.992905
[18:46:30] [info] ENGINE: PROFILER: 151600.000000FPS: 240.992905
[18:46:30] [info] ENGINE: PROFILER: 1400.000000FPS: 232.369003
[18:46:30] [info] ENGINE: PROFILER: 147100.000000FPS: 232.369003
[18:46:30] [info] ENGINE: PROFILER: 1300.000000FPS: 239.825394
[18:46:30] [info] ENGINE: PROFILER: 136900.000000FPS: 239.825394
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 246.718628
[18:46:30] [info] ENGINE: PROFILER: 136200.000000FPS: 246.718628
[18:46:30] [info] ENGINE: PROFILER: 1000.000000FPS: 240.841980
[18:46:30] [info] ENGINE: PROFILER: 136600.000000FPS: 240.841980
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 233.530273
[18:46:30] [info] ENGINE: PROFILER: 136000.000000FPS: 233.530273
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 238.379013
[18:46:30] [info] ENGINE: PROFILER: 138400.000000FPS: 238.379013
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 239.952011
[18:46:30] [info] ENGINE: PROFILER: 154100.000000FPS: 239.952011
[18:46:30] [info] ENGINE: PROFILER: 1100.000000FPS: 247.347198
[18:46:30] [info] ENGINE: PROFILER: 139600.000000FPS: 247.347198
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 233.524841
[18:46:30] [info] ENGINE: PROFILER: 138800.000000FPS: 233.524841
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 238.640717
[18:46:30] [info] ENGINE: PROFILER: 134200.000000FPS: 238.640717
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 247.635101
[18:46:30] [info] ENGINE: PROFILER: 137500.000000FPS: 247.635101
[18:46:30] [info] ENGINE: PROFILER: 1000.000000FPS: 238.657791
[18:46:30] [info] ENGINE: PROFILER: 179400.000000FPS: 238.657791
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 235.194504
[18:46:30] [info] ENGINE: PROFILER: 135900.000000FPS: 235.194504
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 238.282455
[18:46:30] [info] ENGINE: PROFILER: 135800.000000FPS: 238.282455
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 235.083923
[18:46:30] [info] ENGINE: PROFILER: 135500.000000FPS: 235.083923
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 246.627365
[18:46:30] [info] ENGINE: PROFILER: 139400.000000FPS: 246.627365
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 245.688171
[18:46:30] [info] ENGINE: PROFILER: 133900.000000FPS: 245.688171
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 240.332611
[18:46:30] [info] ENGINE: PROFILER: 142900.000000FPS: 240.332611
[18:46:30] [info] ENGINE: PROFILER: 2400.000000FPS: 229.885056
[18:46:30] [info] ENGINE: PROFILER: 138900.000000FPS: 229.885056
[18:46:30] [info] ENGINE: PROFILER: 1500.000000FPS: 241.896484
[18:46:30] [info] ENGINE: PROFILER: 137500.000000FPS: 241.896484
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 239.314606
[18:46:30] [info] ENGINE: PROFILER: 133800.000000FPS: 239.314606
[18:46:30] [info] ENGINE: PROFILER: 1200.000000FPS: 248.515137
[18:46:30] [info] ENGINE: PROFILER: 134700.000000FPS: 248.515137
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 232.293442
[18:46:30] [info] ENGINE: PROFILER: 143200.000000FPS: 232.293442
[18:46:30] [info] ENGINE: PROFILER: 1200.000000FPS: 241.120728
[18:46:30] [info] ENGINE: PROFILER: 142000.000000FPS: 241.120728
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 237.332397
[18:46:30] [info] ENGINE: PROFILER: 135900.000000FPS: 237.332397
[18:46:30] [info] ENGINE: PROFILER: 1000.000000FPS: 247.659637
[18:46:30] [info] ENGINE: PROFILER: 136100.000000FPS: 247.659637
[18:46:30] [info] ENGINE: PROFILER: 1400.000000FPS: 233.143707
[18:46:30] [info] ENGINE: PROFILER: 138000.000000FPS: 233.143707
[18:46:30] [info] ENGINE: PROFILER: 1000.000000FPS: 239.434952
[18:46:30] [info] ENGINE: PROFILER: 136000.000000FPS: 239.434952
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 247.751663
[18:46:30] [info] ENGINE: PROFILER: 136500.000000FPS: 247.751663
[18:46:30] [info] ENGINE: PROFILER: 1000.000000FPS: 239.727676
[18:46:30] [info] ENGINE: PROFILER: 136100.000000FPS: 239.727676
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 232.688004
[18:46:30] [info] ENGINE: PROFILER: 150200.000000FPS: 232.688004
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 238.498413
[18:46:30] [info] ENGINE: PROFILER: 138200.000000FPS: 238.498413
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 248.898621
[18:46:30] [info] ENGINE: PROFILER: 135500.000000FPS: 248.898621
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 239.377609
[18:46:30] [info] ENGINE: PROFILER: 136500.000000FPS: 239.377609
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 232.942749
[18:46:30] [info] ENGINE: PROFILER: 137300.000000FPS: 232.942749
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 239.240173
[18:46:30] [info] ENGINE: PROFILER: 136200.000000FPS: 239.240173
[18:46:30] [info] ENGINE: PROFILER: 1400.000000FPS: 247.856033
[18:46:30] [info] ENGINE: PROFILER: 141700.000000FPS: 247.856033
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 239.578339
[18:46:30] [info] ENGINE: PROFILER: 136900.000000FPS: 239.578339
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 232.780090
[18:46:30] [info] ENGINE: PROFILER: 144900.000000FPS: 232.780090
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 239.969284
[18:46:30] [info] ENGINE: PROFILER: 136100.000000FPS: 239.969284
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 247.616684
[18:46:30] [info] ENGINE: PROFILER: 137300.000000FPS: 247.616684
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 233.306900
[18:46:30] [info] ENGINE: PROFILER: 136300.000000FPS: 233.306900
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 246.517944
[18:46:30] [info] ENGINE: PROFILER: 138600.000000FPS: 246.517944
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 240.436646
[18:46:30] [info] ENGINE: PROFILER: 136500.000000FPS: 240.436646
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 233.339554
[18:46:30] [info] ENGINE: PROFILER: 136900.000000FPS: 233.339554
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 237.880005
[18:46:30] [info] ENGINE: PROFILER: 140300.000000FPS: 237.880005
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 248.040482
[18:46:30] [info] ENGINE: PROFILER: 136500.000000FPS: 248.040482
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 239.848404
[18:46:30] [info] ENGINE: PROFILER: 151900.000000FPS: 239.848404
[18:46:30] [info] ENGINE: PROFILER: 1500.000000FPS: 234.345718
[18:46:30] [info] ENGINE: PROFILER: 141400.000000FPS: 234.345718
[18:46:30] [info] ENGINE: PROFILER: 1500.000000FPS: 236.094055
[18:46:30] [info] ENGINE: PROFILER: 142500.000000FPS: 236.094055
[18:46:30] [info] ENGINE: PROFILER: 1300.000000FPS: 218.923767
[18:46:30] [info] ENGINE: PROFILER: 140000.000000FPS: 218.923767
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 265.710114
[18:46:30] [info] ENGINE: PROFILER: 143400.000000FPS: 265.710114
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 240.026886
[18:46:30] [info] ENGINE: PROFILER: 140000.000000FPS: 240.026886
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 239.900192
[18:46:30] [info] ENGINE: PROFILER: 141600.000000FPS: 239.900192
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 248.490433
[18:46:30] [info] ENGINE: PROFILER: 138400.000000FPS: 248.490433
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 239.796661
[18:46:30] [info] ENGINE: PROFILER: 133600.000000FPS: 239.796661
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 233.323227
[18:46:30] [info] ENGINE: PROFILER: 135300.000000FPS: 233.323227
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 246.287216
[18:46:30] [info] ENGINE: PROFILER: 134300.000000FPS: 246.287216
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 240.633347
[18:46:30] [info] ENGINE: PROFILER: 133700.000000FPS: 240.633347
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 238.771759
[18:46:30] [info] ENGINE: PROFILER: 137900.000000FPS: 238.771759
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 233.781418
[18:46:30] [info] ENGINE: PROFILER: 171800.000000FPS: 233.781418
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 246.081161
[18:46:30] [info] ENGINE: PROFILER: 134100.000000FPS: 246.081161
[18:46:30] [info] ENGINE: PROFILER: 1100.000000FPS: 237.976257
[18:46:30] [info] ENGINE: PROFILER: 136200.000000FPS: 237.976257
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 242.365479
[18:46:30] [info] ENGINE: PROFILER: 134100.000000FPS: 242.365479
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 232.758423
[18:46:30] [info] ENGINE: PROFILER: 137000.000000FPS: 232.758423
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 246.542252
[18:46:30] [info] ENGINE: PROFILER: 163000.000000FPS: 246.542252
[18:46:30] [info] ENGINE: PROFILER: 1000.000000FPS: 239.549652
[18:46:30] [info] ENGINE: PROFILER: 133800.000000FPS: 239.549652
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 234.268845
[18:46:30] [info] ENGINE: PROFILER: 133800.000000FPS: 234.268845
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 245.851257
[18:46:30] [info] ENGINE: PROFILER: 138100.000000FPS: 245.851257
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 239.630005
[18:46:30] [info] ENGINE: PROFILER: 134000.000000FPS: 239.630005
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 239.526703
[18:46:30] [info] ENGINE: PROFILER: 133300.000000FPS: 239.526703
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 233.918121
[18:46:30] [info] ENGINE: PROFILER: 167500.000000FPS: 233.918121
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 237.157883
[18:46:30] [info] ENGINE: PROFILER: 134900.000000FPS: 237.157883
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 249.159073
[18:46:30] [info] ENGINE: PROFILER: 134800.000000FPS: 249.159073
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 239.366165
[18:46:30] [info] ENGINE: PROFILER: 135400.000000FPS: 239.366165
[18:46:30] [info] ENGINE: PROFILER: 1000.000000FPS: 233.699448
[18:46:30] [info] ENGINE: PROFILER: 138600.000000FPS: 233.699448
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 237.721664
[18:46:30] [info] ENGINE: PROFILER: 134700.000000FPS: 237.721664
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 249.128067
[18:46:30] [info] ENGINE: PROFILER: 137400.000000FPS: 249.128067
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 230.930893
[18:46:30] [info] ENGINE: PROFILER: 136800.000000FPS: 230.930893
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 242.500671
[18:46:30] [info] ENGINE: PROFILER: 134000.000000FPS: 242.500671
[18:46:30] [info] ENGINE: PROFILER: 1100.000000FPS: 235.443695
[18:46:30] [info] ENGINE: PROFILER: 133900.000000FPS: 235.443695
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 249.146683
[18:46:30] [info] ENGINE: PROFILER: 167600.000000FPS: 249.146683
[18:46:30] [info] ENGINE: PROFILER: 1200.000000FPS: 233.263367
[18:46:30] [info] ENGINE: PROFILER: 141000.000000FPS: 233.263367
[18:46:30] [info] ENGINE: PROFILER: 3000.000000FPS: 236.300476
[18:46:30] [info] ENGINE: PROFILER: 170800.000000FPS: 236.300476
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 243.926239
[18:46:30] [info] ENGINE: PROFILER: 136500.000000FPS: 243.926239
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 246.992859
[18:46:30] [info] ENGINE: PROFILER: 135700.000000FPS: 246.992859
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 233.470306
[18:46:30] [info] ENGINE: PROFILER: 138900.000000FPS: 233.470306
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 238.885849
[18:46:30] [info] ENGINE: PROFILER: 135900.000000FPS: 238.885849
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 248.145126
[18:46:30] [info] ENGINE: PROFILER: 136500.000000FPS: 248.145126
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 239.348969
[18:46:30] [info] ENGINE: PROFILER: 137800.000000FPS: 239.348969
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 233.519379
[18:46:30] [info] ENGINE: PROFILER: 139800.000000FPS: 233.519379
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 246.232635
[18:46:30] [info] ENGINE: PROFILER: 134600.000000FPS: 246.232635
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 240.049942
[18:46:30] [info] ENGINE: PROFILER: 137800.000000FPS: 240.049942
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 233.503021
[18:46:30] [info] ENGINE: PROFILER: 134700.000000FPS: 233.503021
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 246.323624
[18:46:30] [info] ENGINE: PROFILER: 138800.000000FPS: 246.323624
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 239.928986
[18:46:30] [info] ENGINE: PROFILER: 135300.000000FPS: 239.928986
[18:46:30] [info] ENGINE: PROFILER: 1100.000000FPS: 233.508453
[18:46:30] [info] ENGINE: PROFILER: 136100.000000FPS: 233.508453
[18:46:30] [info] ENGINE: PROFILER: 3000.000000FPS: 238.316528
[18:46:30] [info] ENGINE: PROFILER: 136100.000000FPS: 238.316528
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 245.025986
[18:46:30] [info] ENGINE: PROFILER: 140000.000000FPS: 245.025986
[18:46:30] [info] ENGINE: PROFILER: 1200.000000FPS: 238.885849
[18:46:30] [info] ENGINE: PROFILER: 136700.000000FPS: 238.885849
[18:46:30] [info] ENGINE: PROFILER: 1500.000000FPS: 234.400635
[18:46:30] [info] ENGINE: PROFILER: 139800.000000FPS: 234.400635
[18:46:30] [info] ENGINE: PROFILER: 1500.000000FPS: 238.072571
[18:46:30] [info] ENGINE: PROFILER: 144600.000000FPS: 238.072571
[18:46:30] [info] ENGINE: PROFILER: 2300.000000FPS: 241.138168
[18:46:30] [info] ENGINE: PROFILER: 142100.000000FPS: 241.138168
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 240.575470
[18:46:30] [info] ENGINE: PROFILER: 139500.000000FPS: 240.575470
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 241.837967
[18:46:30] [info] ENGINE: PROFILER: 134700.000000FPS: 241.837967
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 245.929855
[18:46:30] [info] ENGINE: PROFILER: 141000.000000FPS: 245.929855
[18:46:30] [info] ENGINE: PROFILER: 1100.000000FPS: 232.780090
[18:46:30] [info] ENGINE: PROFILER: 145000.000000FPS: 232.780090
[18:46:30] [info] ENGINE: PROFILER: 1100.000000FPS: 239.102875
[18:46:30] [info] ENGINE: PROFILER: 140400.000000FPS: 239.102875
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 241.615936
[18:46:30] [info] ENGINE: PROFILER: 146200.000000FPS: 241.615936
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 246.026672
[18:46:30] [info] ENGINE: PROFILER: 135800.000000FPS: 246.026672
[18:46:30] [info] ENGINE: PROFILER: 1000.000000FPS: 233.143707
[18:46:30] [info] ENGINE: PROFILER: 167500.000000FPS: 233.143707
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 247.029465
[18:46:30] [info] ENGINE: PROFILER: 137400.000000FPS: 247.029465
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 233.929077
[18:46:30] [info] ENGINE: PROFILER: 141200.000000FPS: 233.929077
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 238.282455
[18:46:30] [info] ENGINE: PROFILER: 139500.000000FPS: 238.282455
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 247.561539
[18:46:30] [info] ENGINE: PROFILER: 135000.000000FPS: 247.561539
[18:46:30] [info] ENGINE: PROFILER: 1000.000000FPS: 233.978348
[18:46:30] [info] ENGINE: PROFILER: 161200.000000FPS: 233.978348
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 238.072571
[18:46:30] [info] ENGINE: PROFILER: 170400.000000FPS: 238.072571
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 247.843765
[18:46:30] [info] ENGINE: PROFILER: 137900.000000FPS: 247.843765
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 239.670212
[18:46:30] [info] ENGINE: PROFILER: 134100.000000FPS: 239.670212
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 234.033096
[18:46:30] [info] ENGINE: PROFILER: 176500.000000FPS: 234.033096
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 237.107300
[18:46:30] [info] ENGINE: PROFILER: 141100.000000FPS: 237.107300
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 248.558365
[18:46:30] [info] ENGINE: PROFILER: 135300.000000FPS: 248.558365
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 233.388580
[18:46:30] [info] ENGINE: PROFILER: 137000.000000FPS: 233.388580
[18:46:30] [info] ENGINE: PROFILER: 2900.000000FPS: 236.473694
[18:46:30] [info] ENGINE: PROFILER: 135700.000000FPS: 236.473694
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 240.905792
[18:46:30] [info] ENGINE: PROFILER: 135400.000000FPS: 240.905792
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 240.615982
[18:46:30] [info] ENGINE: PROFILER: 160100.000000FPS: 240.615982
[18:46:30] [info] ENGINE: PROFILER: 1300.000000FPS: 246.870911
[18:46:30] [info] ENGINE: PROFILER: 137100.000000FPS: 246.870911
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 234.896179
[18:46:30] [info] ENGINE: PROFILER: 135400.000000FPS: 234.896179
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 238.561005
[18:46:30] [info] ENGINE: PROFILER: 140400.000000FPS: 238.561005
[18:46:30] [info] ENGINE: PROFILER: 1000.000000FPS: 244.905960
[18:46:30] [info] ENGINE: PROFILER: 137700.000000FPS: 244.905960
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 235.078384
[18:46:30] [info] ENGINE: PROFILER: 134600.000000FPS: 235.078384
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 239.595551
[18:46:30] [info] ENGINE: PROFILER: 137300.000000FPS: 239.595551
[18:46:30] [info] ENGINE: PROFILER: 3100.000000FPS: 237.930954
[18:46:30] [info] ENGINE: PROFILER: 135600.000000FPS: 237.930954
[18:46:30] [info] ENGINE: PROFILER: 1000.000000FPS: 240.147919
[18:46:30] [info] ENGINE: PROFILER: 135700.000000FPS: 240.147919
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 242.447754
[18:46:30] [info] ENGINE: PROFILER: 133900.000000FPS: 242.447754
[18:46:30] [info] ENGINE: PROFILER: 1000.000000FPS: 237.868698
[18:46:30] [info] ENGINE: PROFILER: 139500.000000FPS: 237.868698
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 248.508957
[18:46:30] [info] ENGINE: PROFILER: 134500.000000FPS: 248.508957
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 239.337524
[18:46:30] [info] ENGINE: PROFILER: 135200.000000FPS: 239.337524
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 233.781418
[18:46:30] [info] ENGINE: PROFILER: 133000.000000FPS: 233.781418
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 237.710373
[18:46:30] [info] ENGINE: PROFILER: 134100.000000FPS: 237.710373
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 247.849915
[18:46:30] [info] ENGINE: PROFILER: 134100.000000FPS: 247.849915
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 233.737701
[18:46:30] [info] ENGINE: PROFILER: 139900.000000FPS: 233.737701
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 246.414673
[18:46:30] [info] ENGINE: PROFILER: 134000.000000FPS: 246.414673
[18:46:30] [info] ENGINE: PROFILER: 800.000000FPS: 240.142181
[18:46:30] [info] ENGINE: PROFILER: 140100.000000FPS: 240.142181
[18:46:30] [info] ENGINE: PROFILER: 900.000000FPS: 239.509476
[18:46:30] [info] ENGINE: PROFILER: 133900.000000FPS: 239.509476
[18:46:31] [info] ENGINE: PROFILER: 800.000000FPS: 234.016663
[18:46:31] [info] ENGINE: PROFILER: 134700.000000FPS: 234.016663
[18:46:31] [info] ENGINE: PROFILER: 900.000000FPS: 245.857300
